comment_id,content,creation_time,score,comment_type,clean_content,topic_1_prob,topic_2_prob,topic_3_prob
jd21850278227,同仁堂老品牌，值得信赖,2024-11-27 11:23:56,5,好评,同仁堂老品牌值得信赖,0.16798882,0.1679484,0.664063
jd21842864969,包装完好无损看着挺好的还没有服用但还是给👌🏻,2024-11-25 21:25:52,5,好评,包装完好无损看着挺好的还没有服用但还是给,0.16804549,0.6638971,0.1680575
jd21626737001,还会再回购的，口感好,2024-10-24 13:05:50,5,好评,还会再回购的口感好,0.66402096,0.16796157,0.16801588
jd21560058460,坚持喝对身体很有帮助，上了年纪了又经常熬夜导致身体状态每况日下，接触了这个茶后就一直在坚持喝，没有停止过喝这个茶现在身体越来越好了，多亏了这款养生茶，是正品来的产品值得信赖,2024-10-15 02:24:20,5,好评,坚持喝对身体很有帮助上了年纪了又经常熬夜导致身体状态每况日下接触了这个茶后就一直在坚持喝没有停止过喝这个茶现在身体越来越好了多亏了这款养生茶是正品来的产品值得信赖,0.6640238,0.16796188,0.16801491
jd20708743174,一如既往的好评，和图片上的一样，一次不错的购物。,2024-04-18 21:17:17,5,好评,一如既往的好评和图片上的一样一次不错的购物,0.6640199,0.1679619,0.1680166
jd21554411699,挺好的，就是买的有点晚了，就喝起来还不错，反正感觉奶不畅了,2024-10-13 21:18:52,5,好评,挺好的就是买的有点晚了就喝起来还不错反正感觉奶不畅了,0.16798918,0.16794847,0.6640623
jd21544930815,京东自营发货及时，包装严实，买的四宝茶，材料颗粒饱满，货真价实，养生食材还是要选这种大牌子，喝起来效果不错，气血上来了，值得回购。,2024-10-12 01:49:19,5,好评,京东自营发货及时包装严实买的四宝茶材料颗粒饱满货真价实养生食材还是要选这种大牌子喝起来效果不错气血上来了值得回购,0.6640265,0.16796036,0.16801246
jd21537672590,口感细腻，物廉价美，值得购买,2024-10-10 19:26:25,5,好评,口感细腻物廉价美值得购买,0.16798994,0.16794918,0.66406137
jd21537023923,味道还不错，.有一点点甜，，，,2024-10-10 17:28:30,5,好评,味道还不错有一点点甜,0.16804098,0.6639035,0.16805524
jd21527446688,元气四宝茶，包装严实无破损，茶香甘甜，茶汤醇厚有滋味，是提升元气的好选择，会坚持饮用。,2024-10-08 19:34:08,5,好评,元气四宝茶包装严实无破损茶香甘甜茶汤醇厚有滋味是提升元气的好选择会坚持饮用,0.664023,0.16796185,0.16801548
jd21488858745,口感还是可以的，需要热水冲,2024-10-01 09:50:37,5,好评,口感还是可以的需要热水冲,0.16798708,0.16794905,0.6640647
jd21460141947,里面有7袋，喝了一下，味道不错，没有特别的怪味。,2024-09-28 10:50:38,5,好评,里面有7袋喝了一下味道不错没有特别的怪味,0.16798931,0.16795053,0.6640595
jd19340740601,以前买过坚果八珍糕味道不怎么好，里面的酸味很怪还有硬的大坚果碎，这次换茯苓八珍糕来尝尝味道，它是软软的那种但没有粘，吃着很细腻不费牙，越嚼越甜，关键是它多吃了也不用担心上火和发胖，当我的减肥小零食挺合适。,2023-07-16 17:22:14,5,好评,以前买过坚果八珍糕味道不怎么好里面的酸味很怪还有硬的大坚果碎这次换茯苓八珍糕来尝尝味道它是软软的那种但没有粘吃着很细腻不费牙越嚼越甜关键是它多吃了也不用担心上火和发胖当我的减肥小零食挺合适,0.1679888,0.16794854,0.66406304
jd19340726023,父母一直在喝这款黄瓜籽粉，他们习惯了早上代替豆浆来喝，据二老说效果不错，比吃钙片来的有用，他们说吃钙片会便秘，吃黄瓜籽粉还有润肠的作用，上厕所好，年龄大了腿脚好能保证日常生活的便利，会一直回购。,2023-07-16 17:16:08,5,好评,父母一直在喝这款黄瓜籽粉他们习惯了早上代替豆浆来喝据二老说效果不错比吃钙片来的有用他们说吃钙片会便秘吃黄瓜籽粉还有润肠的作用上厕所好年龄大了腿脚好能保证日常生活的便利会一直回购,0.16798705,0.1679475,0.66406435
jd19333828183,听说对骨折好，买来试试，是朋友推荐的，说是对骨折的恢复很有帮助,2023-07-14 14:04:42,5,好评,听说对骨折好买来试试是朋友推荐的说是对骨折的恢复很有帮助,0.16798545,0.16794789,0.6640662
jd19331023412,速度很快，味道一般，孩子不爱吃，,2023-07-13 16:08:53,5,好评,速度很快味道一般孩子不爱吃,0.6640236,0.16796102,0.16801447
jd19330097262,买来后看了生产日期和保质期，挺新鲜的能吃挺久，单独的小包装保存和开吃都很方便，关键是卫生，我吃着味道不错才敢给我家孩子吃，他差点一盒全给我干没。,2023-07-13 11:16:01,5,好评,买来后看了生产日期和保质期挺新鲜的能吃挺久单独的小包装保存和开吃都很方便关键是卫生我吃着味道不错才敢给我家孩子吃他差点一盒全给我干没,0.6640249,0.16796052,0.16801472
jd19314273299,多个平台卖黄瓜子粉，我还是要在京东上购买，放心。,2023-07-08 13:09:24,5,好评,多个平台卖黄瓜子粉我还是要在京东上购买放心,0.6640269,0.16796021,0.16801299
jd19296157964,别人推荐的宝塔糖，我也抱着试试看的态度，一下买了三盒效果还可以儿子也喜欢吃口味适合小宝宝，,2023-07-02 17:29:55,5,好评,别人推荐的宝塔糖我也抱着试试看的态度一下买了三盒效果还可以儿子也喜欢吃口味适合小宝宝,0.6640225,0.16796297,0.16801465
jd19289550173,一个接一个有点停不下来，还真的挺好吃的，之前看同事吃我尝了一下，觉得不错，正好我自己也感觉湿气比较重，在她那里吃了一个不过瘾，自己买了三盒来吃，吃一吃分一分，一盒马上吃完了，正好是下午四五点有点饿的时候吃，简直完美，这个必须要回购。,2023-06-30 17:23:50,5,好评,一个接一个有点停不下来还真的挺好吃的之前看同事吃我尝了一下觉得不错正好我自己也感觉湿气比较重在她那里吃了一个不过瘾自己买了三盒来吃吃一吃分一分一盒马上吃完了正好是下午四五点有点饿的时候吃简直完美这个必须要回购,0.16798897,0.16794819,0.6640625
jd19288515591,吃了几天，孩子咬手指的习惯基本没了,2023-06-30 11:49:51,5,好评,吃了几天孩子咬手指的习惯基本没了,0.16798767,0.1679495,0.6640623
jd19270277020,这款黄瓜籽粉粉质很细腻，冲调起来很方便，但是美中不足的是原来以为是纯黄瓜籽，收到以后才发现里面有麦芽糊精和葡萄糖、碳酸钙，不过也好了，就额外再补充点钙质吧。,2023-06-24 21:38:45,5,好评,这款黄瓜籽粉粉质很细腻冲调起来很方便但是美中不足的是原来以为是纯黄瓜籽收到以后才发现里面有麦芽糊精和葡萄糖碳酸钙不过也好了就额外再补充点钙质吧,0.16798767,0.16794801,0.6640645
jd21373816936,配料表蛮干净的，喝着也放心，价格也实惠，一整个爱了，有需要还会再来。,2024-09-16 23:33:28,5,好评,配料表蛮干净的喝着也放心价格也实惠一整个爱了有需要还会再来,0.1679892,0.16794817,0.66406244
jd21372183354,没想到口感还挺不错的，大品牌还是值得信赖的。打算喝段时间调理调理。,2024-09-16 15:50:12,5,好评,没想到口感还挺不错的大品牌还是值得信赖的打算喝段时间调理调理,0.6640241,0.1679614,0.16801317
jd21347840954,价格不贵，质量好,2024-09-10 21:56:47,5,好评,价格不贵质量好,0.16798815,0.16794845,0.6640639
jd21332195566,京东发货快，当天拍隔天就到，效果也不错,2024-09-07 06:58:28,5,好评,京东发货快当天拍隔天就到效果也不错,0.16804263,0.663902,0.16805525
jd21293573347,给孩子吃的，驱虫又能开胃，不错。,2024-08-29 15:29:23,5,好评,给孩子吃的驱虫又能开胃不错,0.16798799,0.1679481,0.6640641
jd21285966377,全好评,2024-08-27 19:41:33,5,好评,全好评,0.16804187,0.6639021,0.16805546
jd21211641714,中药调理，回奶的同时宝宝也可以喝奶，健康放心，效果好,2024-08-18 13:42:59,5,好评,中药调理回奶的同时宝宝也可以喝奶健康放心效果好,0.16798596,0.16794893,0.66406494
jd21200115052,对比了几个类似的产品，选择了此款，性价比高，口感不错，独立包装比罐装更卫生，粉质细腻，不容易潮湿，包装也可以，还是北京同仁堂大牌子，就值得信赖。,2024-08-16 20:21:39,5,好评,对比了几个类似的产品选择了此款性价比高口感不错独立包装比罐装更卫生粉质细腻不容易潮湿包装也可以还是北京同仁堂大牌子就值得信赖,0.66402113,0.16796395,0.16801588
jd21194483813,口感味道：口感跟现磨的没差别，无糖不甜腻，香浓醇厚。溶解难易：容易溶解，冲泡方便。一盒7条，一周刚刚好。包装品质：配料表干净，还是0添加的，0蔗糖、0反式脂肪酸，吃起来营养放心。,2024-08-15 21:47:20,5,好评,口感味道口感跟现磨的没差别无糖不甜腻香浓醇厚溶解难易容易溶解冲泡方便一盒7条一周刚刚好包装品质配料表干净还是0添加的0蔗糖0反式脂肪酸吃起来营养放心,0.16804284,0.6639,0.16805758
jd20090139238,药材质量不错，分装比较麻烦，需要配个克秤。另外剂量配比和传统防己黄芪汤略有不同。,2023-11-05 15:56:30,5,好评,药材质量不错分装比较麻烦需要配个克秤另外剂量配比和传统防己黄芪汤略有不同,0.6640259,0.16796109,0.16801283
jd20639643351,对磨牙没有效果，味道还可以，小朋友能接受,2024-03-30 20:30:34,5,好评,对磨牙没有效果味道还可以小朋友能接受,0.16804238,0.66390014,0.16805659
jd20626988908,纯天然的食品，比那种化学合成的保健品强太多了。口味也挺好的，值得入手,2024-03-27 12:56:25,5,好评,纯天然的食品比那种化学合成的保健品强太多了口味也挺好的值得入手,0.16804332,0.66390157,0.16805527
jd20624394335,好用。一如既往的好用下次继续,2024-03-26 18:44:12,5,好评,好用一如既往的好用下次继续,0.664024,0.16796204,0.16801469
jd20607442804,吃了一次了，甜甜的小孩爱吃,2024-03-22 09:42:50,5,好评,吃了一次了甜甜的小孩爱吃,0.664025,0.16796157,0.16801329
jd20573384160,味道挺好得，满意！,2024-03-12 21:47:09,5,好评,味道挺好得满意,0.16804299,0.6639012,0.16805553
jd20565363938,商品包装与图文一致，喝了五盒后，感觉还是有一点效果。,2024-03-10 20:31:09,5,好评,商品包装与图文一致喝了五盒后感觉还是有一点效果,0.66402465,0.1679615,0.16801345
jd20563367305,可以,2024-03-10 12:20:35,4,好评,可以,0.16708131,0.6658335,0.16708516
jd20558974884,补钙佳品，不错不错！,2024-03-09 10:18:35,5,好评,补钙佳品不错不错,0.66402256,0.1679622,0.16801503
jd20557679826,第一次买此款八珍糕，感觉良好,2024-03-08 21:07:46,5,好评,第一次买此款八珍糕感觉良好,0.16804096,0.66390365,0.1680548
jd20553660887,还不错给孩子吃的希望有效果,2024-03-07 20:37:20,5,好评,还不错给孩子吃的希望有效果,0.1680428,0.66389996,0.16805746
jd21152513407,我感觉口感挺好的，没有奇怪的味道，就是第一天喝的时候胸还有点胀痛，后面几天就越来越好了疼痛在缓解，不会半夜还要痛醒来了，哎奶水也在变少，建议断奶的宝妈们用，都是草本植物配方,2024-08-07 15:19:23,5,好评,我感觉口感挺好的没有奇怪的味道就是第一天喝的时候胸还有点胀痛后面几天就越来越好了疼痛在缓解不会半夜还要痛醒来了哎奶水也在变少建议断奶的宝妈们用都是草本植物配方,0.66402507,0.1679615,0.16801378
jd21111422629,儿子之前消化不好，脸色还有点黄，又不喜欢吃药。闺蜜爸爸是做中药这块的，推荐我买这个同仁堂的塔塔糖，吃完了几盒以后，消化吸收好多了，脸蛋变得白白胖胖了，3盒就剩下1盒了，吃完再来,2024-07-27 19:48:17,5,好评,儿子之前消化不好脸色还有点黄又不喜欢吃药闺蜜爸爸是做中药这块的推荐我买这个同仁堂的塔塔糖吃完了几盒以后消化吸收好多了脸蛋变得白白胖胖了3盒就剩下1盒了吃完再来,0.16804247,0.6639034,0.16805471
jd21107081635,配料表简单明了，给老人当补品补钙也不错，是纯黄瓜籽做出来的，没有任何添加，有淡淡的黄瓜的香味,2024-07-26 16:12:48,5,好评,配料表简单明了给老人当补品补钙也不错是纯黄瓜籽做出来的没有任何添加有淡淡的黄瓜的香味,0.16798629,0.16794789,0.6640656
jd21091739864,用料质量没得说，口感不是特别柔软，比较劲道,2024-07-22 13:36:44,5,好评,用料质量没得说口感不是特别柔软比较劲道,0.16804163,0.66390175,0.1680568
jd21077500665,塔塔糖挺好吃的，本来担心孩子不爱吃的，这回估计要吃不停。孩子最近总吃手，晚上也睡不好，现在不会了，睡眠嘎嘎香。已经吃完一瓶了买了三瓶，吃完回购。,2024-07-18 17:28:57,5,好评,塔塔糖挺好吃的本来担心孩子不爱吃的这回估计要吃不停孩子最近总吃手晚上也睡不好现在不会了睡眠嘎嘎香已经吃完一瓶了买了三瓶吃完回购,0.16798583,0.1679479,0.6640657
jd21074162773,包装完好无损，自己尝了一个甜甜的蓝莓味，成分安全，孩子，爱吃手，挑食，不爱吃水果蔬菜，买来预防肚里长虫用的，现在每天给喂得青菜都吃得干干净净，食欲明显变好了,2024-07-17 20:13:01,5,好评,包装完好无损自己尝了一个甜甜的蓝莓味成分安全孩子爱吃手挑食不爱吃水果蔬菜买来预防肚里长虫用的现在每天给喂得青菜都吃得干干净净食欲明显变好了,0.664023,0.1679615,0.16801652
jd20938003745,效果好,2024-06-15 05:59:17,5,好评,效果好,0.6640213,0.16796385,0.16801436
jd20917778715,应该还可以的样子哦哦,2024-06-10 15:23:23,5,好评,应该还可以的样子哦哦,0.16798738,0.16794796,0.6640647
jd20872239658,挺好的，小时候时吃的这种的糖,2024-05-31 21:10:18,5,好评,挺好的小时候时吃的这种的糖,0.66402566,0.16796125,0.16801307
jd20867508935,黄瓜籽粉好喝不甜适合糖尿病人喝,2024-05-30 16:42:25,5,好评,黄瓜籽粉好喝不甜适合糖尿病人喝,0.6640245,0.16796108,0.1680144
jd20552977060,可以,2024-03-07 17:54:10,5,好评,可以,0.16708124,0.6658334,0.16708511
jd20550362828,试试看吧，看起来不错。,2024-03-07 00:28:51,5,好评,试试看吧看起来不错,0.66402066,0.16796242,0.1680159
jd20540908454,买来试试吃，好的话继续回购,2024-03-04 18:44:16,5,好评,买来试试吃好的话继续回购,0.16804272,0.66390175,0.16805555
jd20540340286,都说黄瓜籽对骨折患者有帮助，可以补钙！,2024-03-04 16:28:48,5,好评,都说黄瓜籽对骨折患者有帮助可以补钙,0.6640236,0.1679613,0.1680158
jd20531280438,还行，可以，值得购买。,2024-03-02 12:34:55,5,好评,还行可以值得购买,0.16798839,0.1679487,0.6640626
jd20529358516,宝贝收到啦，京东就是快当天到,2024-03-01 20:45:40,5,好评,宝贝收到啦京东就是快当天到,0.664021,0.16796222,0.16801727
jd20529253167,味道挺好喝得，喝了一盒，感觉少了很多，继续回购一盒！,2024-03-01 20:21:06,5,好评,味道挺好喝得喝了一盒感觉少了很多继续回购一盒,0.1679884,0.16794996,0.6640617
jd20500587846,物流快，质量佳，好评。,2024-02-22 21:24:58,5,好评,物流快质量佳好评,0.1680442,0.6638987,0.16805665
jd20489374875,又快又好，又快又好，满意。,2024-02-19 15:59:44,5,好评,又快又好又快又好满意,0.16798694,0.16794744,0.66406566
jd20484439495,孩子吃了，晚上不磨牙了，指甲上的白斑也消失了,2024-02-17 21:53:59,5,好评,孩子吃了晚上不磨牙了指甲上的白斑也消失了,0.66402006,0.16796401,0.16801603
jd20854606396,口感好，吃完对排便有帮助,2024-05-27 12:28:49,5,好评,口感好吃完对排便有帮助,0.1680437,0.66389835,0.16805781
jd20844485708,这种粉剂食用方便，效果也应该不错。,2024-05-24 20:38:56,5,好评,这种粉剂食用方便效果也应该不错,0.16804366,0.663902,0.16805549
jd20831117940,吃着口感还行，买来打虫的，期待效果。,2024-05-21 17:11:12,5,好评,吃着口感还行买来打虫的期待效果,0.66402805,0.16796024,0.16801168
jd20793834976,好吃香喷喷的一分钱一份货,2024-05-12 12:53:21,5,好评,好吃香喷喷的一分钱一份货,0.16804473,0.663895,0.16805989
jd20765305564,比白开水口感好 让自己多喝水,2024-05-04 17:10:41,5,好评,比白开水口感好 让自己多喝水,0.7761455,0.11191108,0.11194306
jd20743695314,东京发货就是快，八珍糕第二天就收到，北京同仁堂的茯苓八珍糕质量有保证，吃得放心，需要下次还会购买。,2024-04-28 12:35:23,5,好评,东京发货就是快八珍糕第二天就收到北京同仁堂的茯苓八珍糕质量有保证吃得放心需要下次还会购买,0.1679883,0.16794933,0.6640617
jd20740535166,不错，，值得购买。。,2024-04-27 15:57:47,5,好评,不错值得购买,0.16804244,0.66390187,0.16805567
jd20684190437,还行,2024-04-12 00:36:01,5,好评,还行,0.1679897,0.16794811,0.66406167
jd20669999885,挺好,2024-04-08 09:01:37,5,好评,挺好,0.66619927,0.16689658,0.16690417
jd20641762081,回奶效果好 也可以当解腻茶,2024-03-31 13:21:42,5,好评,回奶效果好 也可以当解腻茶,0.111960515,0.77607113,0.111968234
jd20304791071,健康、好吃、不贵,2023-12-29 14:43:18,5,好评,健康好吃不贵,0.16798702,0.1679494,0.66406375
jd20292737586,挺好，大人孩子都能吃！,2023-12-25 22:35:41,5,好评,挺好大人孩子都能吃,0.1679871,0.16794895,0.66406393
jd20286301626,还行，口感不太好，但能吃，为了健康,2023-12-24 10:44:42,5,好评,还行口感不太好但能吃为了健康,0.16798897,0.1679481,0.66406363
jd20284428477,口感好，味道不错。,2023-12-23 19:29:07,5,好评,口感好味道不错,0.16804065,0.6639046,0.168055
jd20266490077,同仁堂的八珍糕质量不错。吃起来有点儿老味道。,2023-12-19 10:36:16,5,好评,同仁堂的八珍糕质量不错吃起来有点儿老味道,0.1679887,0.16794835,0.6640634
jd20255396015,同仁堂老品牌，质量信得过,2023-12-16 15:22:26,5,好评,同仁堂老品牌质量信得过,0.1679879,0.16794841,0.6640638
jd20251890878,相信同仁堂大品牌，希望达到补钙效果,2023-12-15 17:31:57,5,好评,相信同仁堂大品牌希望达到补钙效果,0.6640235,0.16796243,0.16801374
jd20236790416,黄瓜籽粉口感不错，细腻，淡淡的香气，吃完再来，,2023-12-11 21:36:08,5,好评,黄瓜籽粉口感不错细腻淡淡的香气吃完再来,0.16804141,0.66390294,0.1680556
jd20224950303,同仁堂知名大品牌，值得信赖！备用！！！,2023-12-08 16:30:27,5,好评,同仁堂知名大品牌值得信赖备用,0.66402394,0.16796254,0.16801359
jd20215494240,东西还不错，可以再次购买的,2023-12-05 17:54:45,5,好评,东西还不错可以再次购买的,0.16798733,0.16794889,0.6640634
jd20205368999,收到货了，包装不错，宝宝喜欢这个味道,2023-12-02 18:10:30,5,好评,收到货了包装不错宝宝喜欢这个味道,0.16804338,0.66390043,0.16805652
jd20198583401,小朋友蛮喜欢吃的,2023-11-30 17:22:23,5,好评,小朋友蛮喜欢吃的,0.16804352,0.66389817,0.16805677
jd20194251096,挺不错的，孩子爱吃，不错,2023-11-29 12:47:40,5,好评,挺不错的孩子爱吃不错,0.16804181,0.6639022,0.16805623
jd20193668162,京东就是快，每次都是快速优质的配送服务！,2023-11-29 10:05:29,5,好评,京东就是快每次都是快速优质的配送服务,0.66402566,0.16796143,0.16801347
jd20190670364,希望有用，给孩子吃的。包装严实,2023-11-28 11:40:52,5,好评,希望有用给孩子吃的包装严实,0.6640241,0.16796121,0.16801429
jd21420314404,生产日期2023年9月的，虽然没过期，但是也已经一年了,2024-09-24 15:27:15,2,差评,生产日期2023年9月的虽然没过期但是也已经一年了,0.16799021,0.1679483,0.664062
jd20182509732,不错爸爸妈妈喜欢感觉好,2023-11-25 22:25:49,5,好评,不错爸爸妈妈喜欢感觉好,0.16804132,0.6639023,0.1680559
jd20174147294,可以,2023-11-23 15:06:23,5,好评,可以,0.16708118,0.66583294,0.16708528
jd20161277956,效果真的不错，喝了一点没有涨痛，二三天就搞定，还剩好多😂,2023-11-20 08:25:03,5,好评,效果真的不错喝了一点没有涨痛二三天就搞定还剩好多,0.16798714,0.16794899,0.6640643
jd20157260403,北京同仁堂都说没假的，可是都怕买假的，所以认准同仁堂的产品，觉得产品还是挺好的建议以后别放糖行不行年纪大了害怕糖分，喝了这么久感觉挺好的所以才来评论,2023-11-19 08:16:03,5,好评,北京同仁堂都说没假的可是都怕买假的所以认准同仁堂的产品觉得产品还是挺好的建议以后别放糖行不行年纪大了害怕糖分喝了这么久感觉挺好的所以才来评论,0.16798764,0.16795087,0.66406184
jd19563359788,买来以后试吃了半个多月才来评价。亲测有效，头半个月没有什么变化，然后就开始每天掉几两，我以前也比较注意饮食但是都没瘦，现在基本还是原饮食结构却能瘦，老祖宗的东西确实好。,2023-08-22 20:23:00,5,好评,买来以后试吃了半个多月才来评价亲测有效头半个月没有什么变化然后就开始每天掉几两我以前也比较注意饮食但是都没瘦现在基本还是原饮食结构却能瘦老祖宗的东西确实好,0.16798659,0.16794766,0.66406554
jd19551158229,大品牌值得信赖,2023-08-18 21:30:42,5,好评,大品牌值得信赖,0.16804315,0.6638976,0.16805896
jd20468924231,快递真快包装不错挺好的,2024-02-09 04:38:26,5,好评,快递真快包装不错挺好的,0.66402584,0.1679611,0.1680132
jd20452551083,可以吧。。。。。。,2024-02-03 17:19:25,5,好评,可以吧,0.16804235,0.6639015,0.16805524
jd20451000115,挺好的，挺不错的，值得推荐。,2024-02-03 10:15:51,5,好评,挺好的挺不错的值得推荐,0.16798694,0.16794753,0.6640654
jd20449933874,第一次喝还可以，后来没太多感觉,2024-02-02 21:31:57,5,好评,第一次喝还可以后来没太多感觉,0.16804157,0.66390294,0.16805518
jd20446759331,包装完好，味道不错，物流也快,2024-02-01 23:14:38,5,好评,包装完好味道不错物流也快,0.16804248,0.66389996,0.16805756
jd20438432755,口味可以，老人喜欢。不知道有没有效果,2024-01-30 18:53:57,5,好评,口味可以老人喜欢不知道有没有效果,0.1680419,0.6639022,0.1680556
jd20431984103,泡水煮着喝，可以渴越喝越,2024-01-28 23:11:41,5,好评,泡水煮着喝可以渴越喝越,0.66402656,0.16796124,0.1680121
jd20383788411,送货速度挺快的。基本上次日达，效果待评估。,2024-01-20 22:26:07,4,好评,送货速度挺快的基本上次日达效果待评估,0.664023,0.16796145,0.16801545
jd19357651026,物流快，小孩挺好吃的，不知道效果怎么样，再吃两天试下,2023-07-21 19:41:06,5,好评,物流快小孩挺好吃的不知道效果怎么样再吃两天试下,0.66402495,0.1679616,0.16801356
jd20364705506,物流给力，与描述相符,2024-01-15 13:26:33,5,好评,物流给力与描述相符,0.16798748,0.16794972,0.6640626
jd20362565788,美味可口，安全保健，驱虫。,2024-01-14 19:13:22,5,好评,美味可口安全保健驱虫,0.16798927,0.16794865,0.6640616
jd20356388011,东西收到了总的来说还可以吧,2024-01-12 20:52:28,5,好评,东西收到了总的来说还可以吧,0.66402423,0.16796121,0.16801412
jd20355644096,喝着可以，已经复购了几次了,2024-01-12 17:03:05,5,好评,喝着可以已经复购了几次了,0.16804317,0.6639006,0.16805567
jd20350902438,商品质量不错，值得购买！还会回购的！,2024-01-11 09:33:46,5,好评,商品质量不错值得购买还会回购的,0.16799067,0.16795076,0.66405845
jd20350412069,货收到，味道不错，还会回购,2024-01-10 23:46:38,5,好评,货收到味道不错还会回购,0.16798869,0.16794936,0.66406214
jd20344633049,效果不错，用了几天感觉肚子小了不少,2024-01-09 15:16:51,5,好评,效果不错用了几天感觉肚子小了不少,0.66402787,0.16796046,0.16801181
jd20334549067,挺好的给孩子驱虫使用，先试试,2024-01-06 18:43:29,5,好评,挺好的给孩子驱虫使用先试试,0.16804114,0.6639043,0.16805454
jd20317231738,还可以，稍微有些硬！！,2024-01-02 07:41:44,5,好评,还可以稍微有些硬,0.16804463,0.6638981,0.16805774
jd20148266980,第二次购买,2023-11-16 21:16:02,5,好评,第二次购买,0.16730618,0.6653806,0.16731322
jd20134496442,挺好,2023-11-14 06:23:26,5,好评,挺好,0.6661992,0.1668966,0.16690406
jd20129558146,发货迅速，日期新鲜，性价比高,2023-11-13 10:24:46,5,好评,发货迅速日期新鲜性价比高,0.66402096,0.1679625,0.16801658
jd20120985927,好评,2023-11-11 20:42:12,5,好评,好评,0.6640213,0.1679628,0.16801603
jd20120669970,东西还不错，快递员的服务态度好，下次继续购买,2023-11-11 19:58:31,5,好评,东西还不错快递员的服务态度好下次继续购买,0.6654342,0.16727032,0.16729343
jd20116030847,吃了有效果，吃了两次，小朋友没叫屁屁痒了,2023-11-10 23:46:25,5,好评,吃了有效果吃了两次小朋友没叫屁屁痒了,0.6640239,0.1679611,0.16801473
jd20115664020,宝贝不错，包装完好,2023-11-10 22:31:13,5,好评,宝贝不错包装完好,0.66402006,0.16796225,0.16801779
jd20088687269,客服耐心解答，回奶茶喝着有用，不错,2023-11-05 11:08:17,5,好评,客服耐心解答回奶茶喝着有用不错,0.16798763,0.16794835,0.664064
jd20071942375,已经多次购买了，原来到这个季节手蜕皮也调理好了，肚子也软和了！意外收获还能戒酒,2023-11-01 21:56:48,5,好评,已经多次购买了原来到这个季节手蜕皮也调理好了肚子也软和了意外收获还能戒酒,0.16804494,0.6638974,0.16805813
jd20061821422,还可以,2023-10-30 18:20:29,5,好评,还可以,0.16728248,0.16726415,0.6654559
jd19944725525,口感不错，本人建议用温水调，不破坏维生素，也不易结块儿,2023-10-08 09:27:08,5,好评,口感不错本人建议用温水调不破坏维生素也不易结块儿,0.6640249,0.1679622,0.16801344
jd19940953335,挺好的,2023-10-07 19:34:55,5,好评,挺好的,0.16730168,0.66539097,0.16730686
jd19936588439,物流快，品质好，价格优,2023-10-07 09:45:02,5,好评,物流快品质好价格优,0.16798984,0.16795124,0.6640586
jd19916416474,挺好的，喝了一半基本就开始回奶了。,2023-10-05 09:42:22,5,好评,挺好的喝了一半基本就开始回奶了,0.16799262,0.16794959,0.66405773
jd19876484003,太硬了，味道还不错。,2023-09-30 19:33:58,5,好评,太硬了味道还不错,0.66402304,0.16796203,0.16801491
jd19844279015,哪位老师给介绍一下食用方法，谢谢！,2023-09-27 05:57:42,5,好评,哪位老师给介绍一下食用方法谢谢,0.16798823,0.16794893,0.6640622
jd19837349882,不错,2023-09-26 15:41:02,5,好评,不错,0.16696139,0.1669521,0.66608644
jd19827816773,吃起来不错，下次不买了,2023-09-25 11:39:57,5,好评,吃起来不错下次不买了,0.16804391,0.66389793,0.16805826
jd19816986105,看起来不错，用了一盒了，不是太方便,2023-09-24 18:13:06,5,好评,看起来不错用了一盒了不是太方便,0.6640205,0.16796365,0.1680155
jd19805897342,独立包装，有好多包，放包里，肚子饿了就拿出解饿，不甜，挺软的,2023-09-23 14:48:21,5,好评,独立包装有好多包放包里肚子饿了就拿出解饿不甜挺软的,0.66402906,0.16795956,0.1680119
jd20137289134,日期新鲜，这款茯苓八珍糕味道不错，料挺多，吃起来不是那种很甜很腻的，性价比挺高比超市便宜，吃完还会回购,2023-11-14 16:49:09,5,好评,日期新鲜这款茯苓八珍糕味道不错料挺多吃起来不是那种很甜很腻的性价比挺高比超市便宜吃完还会回购,0.1679886,0.16794841,0.6640627
jd20133020234,经常爱喝冰的，奶茶饮料就是管不住自己嘴，这天气冷起来了，运动量也少了，湿气排不出去，人很容易困，没劲，吃了一段时间八珍糕，效果还是很明显的，胃口都变好很多，齿痕明显减少了,2023-11-13 20:06:27,5,好评,经常爱喝冰的奶茶饮料就是管不住自己嘴这天气冷起来了运动量也少了湿气排不出去人很容易困没劲吃了一段时间八珍糕效果还是很明显的胃口都变好很多齿痕明显减少了,0.16804355,0.66389716,0.16805847
jd20126753652,这次活动期间买的这个价格很实惠，宝宝有时不爱吃饭，在外面有时吃手，可能有，反正吃这个也可以预防，味道也很爱吃，没有什么副作用。,2023-11-12 19:20:06,5,好评,这次活动期间买的这个价格很实惠宝宝有时不爱吃饭在外面有时吃手可能有反正吃这个也可以预防味道也很爱吃没有什么副作用,0.16798964,0.16794908,0.66406083
